ip_address,is_reachable,is_vulnerable,is_infected
7.2.221.38,Y,Y,N
7.2.233.46,Y,N,N
7.2.233.187,Y,Y,N
7.2.236.75,Y,Y,N
8.1.3.222,Y,N,N
8.1.4.136,N,N,N
8.1.17.165,Y,N,N
8.1.17.241,Y,Y,N
8.1.19.160,Y,Y,N
8.1.25.170,Y,N,N
8.1.25.239,Y,N,N
8.1.30.23,Y,N,N
8.1.37.159,N,N,N
8.1.50.223,Y,Y,N
8.1.51.143,Y,N,N
8.1.58.34,N,N,N
8.1.62.31,Y,Y,N
8.1.69.15,Y,Y,N
8.1.69.104,Y,Y,N
8.1.71.61,N,N,N
8.1.74.88,Y,Y,N
8.1.80.102,Y,Y,N
8.1.84.108,Y,Y,N
8.1.86.230,Y,Y,N
8.1.98.231,N,N,N
8.1.100.69,N,N,N
8.1.100.104,Y,N,N
8.1.101.43,Y,Y,N
8.1.104.122,Y,Y,N
8.1.106.9,Y,N,N
8.1.107.7,Y,N,N
8.1.107.108,Y,Y,N
8.1.116.20,Y,Y,N
8.1.116.60,N,N,N
8.1.117.186,Y,Y,N
8.1.118.65,Y,Y,N
8.1.119.99,N,N,N
8.1.119.192,Y,Y,N
8.1.122.165,Y,Y,N
8.1.126.136,Y,N,N
8.1.127.214,Y,Y,N
8.1.130.168,Y,Y,N
8.1.138.199,Y,Y,N
8.1.139.90,N,N,N
8.1.141.11,Y,Y,N
8.1.141.163,Y,Y,N
8.1.143.240,Y,Y,N
8.1.146.232,Y,N,N
8.1.147.88,Y,N,N
8.1.153.227,Y,Y,N
8.1.158.247,Y,Y,N
8.1.160.137,Y,Y,N
8.1.162.186,Y,N,N
8.1.164.254,Y,Y,N
8.1.167.212,Y,Y,N
8.1.179.107,N,N,N
8.1.182.168,Y,Y,N
8.1.184.212,Y,Y,N
8.1.187.161,Y,Y,N
8.1.190.111,Y,Y,N
8.1.190.118,Y,Y,N
8.1.198.185,Y,N,N
8.1.202.23,N,N,N
8.1.205.151,Y,Y,N
8.1.214.228,Y,N,N
8.1.220.91,Y,Y,N
8.1.237.207,Y,N,N
8.1.240.1,N,N,N
8.1.242.204,Y,Y,N
8.1.243.193,Y,N,N
8.1.247.99,N,N,N
8.1.252.87,Y,Y,N
8.2.9.95,Y,Y,N
8.2.11.95,Y,Y,N
8.2.12.60,Y,N,N
8.2.17.38,Y,Y,N
8.2.21.10,Y,Y,N
8.2.22.39,Y,N,N
8.2.22.245,N,N,N
8.2.23.176,Y,Y,N
8.2.24.87,Y,N,N
8.2.32.102,Y,Y,N
8.2.34.230,N,N,N
8.2.39.247,N,N,N
8.2.43.180,N,N,N
8.2.51.249,Y,Y,N
8.2.52.15,Y,Y,N
8.2.52.176,Y,Y,N
8.2.52.210,Y,Y,N
8.2.64.140,N,N,N
8.2.66.180,Y,Y,N
8.2.66.244,Y,Y,N
8.2.67.111,Y,N,N
8.2.69.229,Y,N,N
8.2.79.69,N,N,N
8.2.83.53,Y,N,N
8.2.84.106,Y,Y,N
8.2.86.181,Y,Y,N
8.2.88.91,Y,Y,N
8.2.91.144,Y,Y,N
8.2.94.2,Y,Y,N
8.2.97.198,Y,Y,N
8.2.98.67,Y,Y,N
8.2.98.93,Y,N,N
8.2.99.126,Y,N,N
8.2.102.147,Y,Y,N
8.2.112.10,N,N,N
8.2.112.103,Y,Y,N
8.2.117.218,Y,N,N
8.2.119.146,Y,N,N
8.2.120.169,Y,Y,N
8.2.124.228,Y,N,N
8.2.126.34,Y,Y,N
8.2.140.37,Y,N,N
8.2.142.179,Y,Y,N
8.2.147.37,Y,Y,N
8.2.149.82,Y,Y,N
8.2.149.241,Y,Y,N
8.2.160.81,Y,Y,N
8.2.160.218,Y,N,N
8.2.163.170,Y,N,N
8.2.167.22,Y,N,N
8.2.168.180,Y,Y,N
8.2.169.186,Y,Y,N
8.2.172.100,Y,Y,N
8.2.176.104,Y,Y,N
8.2.176.120,Y,Y,N
8.2.179.71,N,N,N
8.2.195.117,Y,Y,N
8.2.198.65,Y,Y,N
8.2.199.76,Y,N,N
8.2.205.95,N,N,N
8.2.207.171,Y,Y,N
8.2.221.56,Y,Y,N
8.2.222.126,Y,Y,N
8.2.224.244,Y,Y,N
8.2.225.118,N,N,N
8.2.226.103,Y,Y,N
8.2.234.22,Y,Y,N
8.2.237.108,Y,Y,N
8.2.239.125,Y,Y,N
8.2.246.204,Y,N,N
8.2.249.72,Y,Y,N
8.2.249.171,Y,N,N
8.2.250.64,Y,N,N
8.2.250.95,Y,Y,N
8.2.253.176,Y,Y,N
9.1.2.60,Y,N,N
9.1.4.8,Y,Y,N
9.1.4.159,N,N,N
9.1.4.213,Y,N,N
9.1.5.168,Y,Y,N
9.1.7.169,Y,Y,N
9.1.13.98,N,N,N
9.1.14.242,Y,Y,N
9.1.15.166,N,N,N
9.1.18.129,Y,Y,N
9.1.19.217,Y,Y,N
9.1.20.44,Y,N,N
9.1.23.153,Y,N,N
9.1.27.110,Y,N,N
9.1.30.216,Y,Y,N
9.1.33.50,Y,N,N
9.1.37.65,N,N,N
9.1.39.33,Y,Y,N
9.1.40.251,Y,N,N
9.1.48.109,Y,Y,N
9.1.49.134,Y,N,N
9.1.57.174,Y,Y,N
9.1.58.91,Y,Y,N
9.1.64.83,Y,Y,N
9.1.65.30,Y,Y,N
9.1.70.5,Y,N,N
9.1.70.214,N,N,N
9.1.70.251,Y,Y,N
9.1.74.96,Y,N,N
9.1.75.6,N,N,N
9.1.75.111,Y,Y,N
9.1.79.25,N,N,N
9.1.84.187,Y,N,N
9.1.89.215,Y,N,N
9.1.92.217,N,N,N
9.1.93.172,Y,Y,N
9.1.99.78,N,N,N
9.1.101.194,Y,Y,N
9.1.102.210,Y,N,N
9.1.107.101,Y,N,N
9.1.112.201,Y,Y,N
9.1.113.138,Y,Y,N
9.1.114.3,N,N,N
9.1.116.234,Y,N,N
9.1.117.93,N,N,N
9.1.124.21,Y,Y,N
9.1.142.155,Y,N,N
9.1.144.71,Y,Y,N
9.1.146.2,N,N,N
9.1.150.44,Y,N,N
9.1.151.142,N,N,N
9.1.153.66,Y,Y,N
9.1.155.28,Y,Y,N
9.1.162.4,Y,Y,N
9.1.162.134,Y,N,N
9.1.171.52,Y,Y,N
9.1.172.197,Y,Y,N
9.1.173.192,N,N,N
9.1.179.162,Y,N,N
9.1.184.1,N,N,N
9.1.184.137,Y,Y,N
9.1.190.177,N,N,N
9.1.196.212,Y,N,N
9.1.199.170,N,N,N
9.1.203.63,Y,Y,N
9.1.206.103,Y,Y,N
9.1.211.231,Y,N,N
9.1.215.149,Y,Y,N
9.1.215.186,N,N,N
9.1.216.21,Y,Y,N
9.1.220.15,Y,Y,N
9.1.221.230,Y,N,N
9.1.224.120,Y,Y,N
9.1.230.247,Y,Y,N
9.1.231.147,N,N,N
9.1.233.27,Y,Y,N
9.1.235.189,Y,N,N
9.1.236.197,Y,N,N
9.1.241.172,Y,Y,N
9.1.241.187,Y,Y,N
9.1.242.63,N,N,N
9.1.245.133,Y,N,N
9.1.245.153,Y,Y,N
9.1.246.42,N,N,N
9.1.251.200,N,N,N
9.2.1.103,Y,Y,N
9.2.7.159,Y,N,N
9.2.9.130,N,N,N
9.2.11.86,Y,Y,N
9.2.13.7,Y,Y,N
9.2.23.77,Y,Y,N
9.2.24.145,Y,N,N
9.2.32.145,Y,Y,N
9.2.33.101,N,N,N
9.2.37.66,N,N,N
9.2.39.140,Y,Y,N
9.2.41.201,Y,Y,N
9.2.42.38,N,N,N
9.2.50.166,Y,Y,N
9.2.53.201,Y,N,N
9.2.54.231,N,N,N
9.2.62.225,Y,N,N
9.2.66.124,Y,N,N
9.2.73.180,N,N,N
9.2.80.159,N,N,N
9.2.81.244,Y,N,N
9.2.82.28,Y,Y,N
9.2.85.229,N,N,N
9.2.87.50,Y,N,N
9.2.92.146,Y,Y,N
9.2.99.141,Y,Y,N
9.2.108.85,Y,Y,N
9.2.111.64,N,N,N
9.2.118.193,Y,Y,N
9.2.120.51,Y,N,N
9.2.123.53,Y,Y,N
9.2.129.253,Y,Y,N
9.2.132.160,Y,N,N
9.2.137.130,Y,N,N
9.2.140.223,Y,N,N
9.2.143.98,Y,Y,N
9.2.150.118,Y,Y,N
9.2.154.204,Y,Y,N
9.2.156.122,Y,Y,N
9.2.157.46,N,N,N
9.2.162.34,N,N,N
9.2.163.88,Y,N,N
9.2.167.48,Y,N,N
9.2.186.252,N,N,N
9.2.188.205,Y,Y,N
9.2.189.39,Y,Y,N
9.2.193.108,N,N,N
9.2.195.223,N,N,N
9.2.197.115,N,N,N
9.2.202.112,Y,N,N
9.2.207.126,Y,Y,N
9.2.209.173,Y,Y,N
9.2.210.26,Y,N,N
9.2.216.233,Y,Y,N
9.2.219.49,Y,Y,N
9.2.219.66,N,N,N
9.2.224.228,Y,Y,N
9.2.226.243,Y,Y,N
9.2.233.2,Y,N,N
9.2.237.177,Y,Y,N
9.2.241.53,Y,N,N
9.2.244.205,Y,Y,N
9.2.245.4,Y,Y,N
9.2.248.241,Y,Y,N
9.2.250.166,Y,Y,N
10.1.2.244,Y,Y,N
10.1.7.105,Y,Y,N
10.1.9.167,N,N,N
10.1.12.8,Y,Y,N
10.1.13.23,Y,Y,N
10.1.18.51,Y,N,N
10.1.18.62,Y,N,N
10.1.27.95,Y,Y,N
10.1.28.55,Y,Y,N
10.1.30.190,Y,Y,N
10.1.40.144,Y,Y,N
10.1.46.109,N,N,N
10.1.46.192,N,N,N
10.1.57.163,Y,Y,N
10.1.63.34,Y,Y,N
10.1.69.61,Y,Y,N
10.1.76.55,Y,Y,N
10.1.78.94,Y,N,N
10.1.81.63,Y,N,N
10.1.82.196,Y,Y,N
10.1.84.200,Y,N,N
10.1.86.167,Y,Y,N
10.1.87.248,N,N,N
10.1.91.8,Y,Y,N
10.1.91.86,Y,Y,N
10.1.99.242,Y,N,N
10.1.101.97,Y,N,N
10.1.102.108,Y,N,N
10.1.104.106,Y,Y,N
10.1.113.146,N,N,N
10.1.118.224,Y,N,N
10.1.124.187,Y,N,N
10.1.127.127,N,N,N
10.1.131.239,Y,Y,N
10.1.136.120,Y,N,N
10.1.138.96,Y,Y,N
10.1.142.222,N,N,N
10.1.147.8,Y,N,N
10.1.152.128,Y,N,N
10.1.158.11,Y,N,N
10.1.158.71,Y,Y,N
10.1.159.177,N,N,N
10.1.163.135,N,N,N
10.1.168.137,Y,Y,N
10.1.174.212,Y,Y,N
10.1.181.246,Y,Y,N
10.1.189.69,Y,Y,N
10.1.194.181,Y,N,N
10.1.194.221,Y,Y,N
10.1.199.138,Y,Y,N
10.1.207.68,Y,N,N
10.1.209.121,Y,Y,N
10.1.217.110,Y,Y,N
10.1.221.167,Y,Y,N
10.1.226.16,N,N,N
10.1.234.145,Y,N,N
10.1.236.150,Y,Y,N
10.1.240.153,Y,Y,N
10.1.246.76,Y,N,N
10.1.251.118,N,N,N
10.1.251.177,Y,Y,N
10.1.254.37,Y,Y,N
10.1.254.61,Y,Y,N
10.1.254.211,Y,N,N
10.2.2.223,Y,Y,N
10.2.5.248,Y,Y,N
10.2.6.230,Y,Y,N
10.2.11.194,Y,Y,N
10.2.17.80,Y,Y,N
10.2.20.203,Y,N,N
10.2.23.75,Y,Y,N
10.2.23.254,Y,Y,N
10.2.26.13,N,N,N
10.2.27.105,Y,N,N
10.2.31.52,Y,Y,N
10.2.37.117,N,N,N
10.2.41.39,N,N,N
10.2.44.14,Y,Y,N
10.2.48.68,Y,Y,N
10.2.48.219,Y,N,N
10.2.50.207,Y,N,N
10.2.51.188,Y,Y,N
10.2.53.209,Y,N,N
10.2.61.188,Y,Y,N
10.2.65.230,N,N,N
10.2.76.7,Y,N,N
10.2.77.6,Y,N,N
10.2.78.187,N,N,N
10.2.99.108,Y,Y,N
10.2.101.67,Y,N,N
10.2.106.225,Y,Y,N
10.2.113.200,Y,Y,N
10.2.114.4,Y,Y,N
10.2.115.111,N,N,N
10.2.118.58,Y,N,N
10.2.122.35,N,N,N
10.2.128.214,Y,Y,N
10.2.129.10,Y,N,N
10.2.129.216,Y,N,N
10.2.132.40,Y,N,N
10.2.136.163,Y,Y,N
10.2.140.103,Y,Y,N
10.2.141.247,Y,N,N
10.2.144.246,Y,N,N
10.2.147.253,N,N,N
10.2.154.200,Y,Y,N
10.2.159.226,Y,Y,N
10.2.162.45,Y,Y,N
10.2.162.90,Y,Y,N
10.2.163.118,Y,Y,N
10.2.166.235,Y,Y,N
10.2.178.68,Y,Y,N
10.2.178.226,N,N,N
10.2.180.52,N,N,N
10.2.180.152,Y,Y,N
10.2.183.59,Y,N,N
10.2.188.56,Y,N,N
10.2.193.182,Y,N,N
10.2.193.252,Y,Y,N
10.2.196.98,Y,Y,N
10.2.202.95,N,N,N
10.2.206.14,Y,Y,N
10.2.206.75,Y,Y,N
10.2.213.5,Y,N,N
10.2.214.173,Y,N,N
10.2.214.236,N,N,N
10.2.222.95,Y,N,N
10.2.227.43,N,N,N
10.2.232.38,Y,N,N
10.2.236.35,Y,Y,N
10.2.242.185,Y,N,N
10.2.243.112,Y,Y,N
10.2.246.188,Y,Y,N
10.2.248.54,Y,Y,N
11.1.1.101,Y,Y,N
11.1.21.54,Y,Y,N
11.1.21.237,Y,N,N
11.1.22.27,Y,Y,N
11.1.27.40,Y,Y,N
11.1.29.97,Y,Y,N
11.1.29.198,Y,Y,N
11.1.30.223,N,N,N
11.1.37.126,N,N,N
11.1.38.199,Y,Y,N
11.1.41.35,N,N,N
11.1.41.168,Y,Y,N
11.1.52.209,Y,N,N
11.1.53.11,Y,Y,N
11.1.54.7,N,N,N
11.1.60.98,Y,Y,N
11.1.64.135,Y,Y,N
11.1.65.88,Y,Y,N
11.1.65.144,Y,Y,N
11.1.74.101,N,N,N
11.1.76.126,Y,Y,N
11.1.77.12,Y,N,N
11.1.79.220,N,N,N
11.1.80.103,Y,Y,N
11.1.80.193,Y,N,N
11.1.89.220,Y,Y,N
11.1.90.33,Y,Y,N
11.1.91.132,Y,Y,N
11.1.93.207,Y,Y,N
11.1.99.228,N,N,N
11.1.106.180,Y,Y,N
11.1.107.162,Y,Y,N
11.1.111.120,Y,Y,N
11.1.112.81,Y,Y,N
11.1.120.1,Y,Y,N
11.1.125.187,Y,Y,N
11.1.154.244,Y,Y,N
11.1.160.70,Y,N,N
11.1.164.187,N,N,N
11.1.171.24,Y,Y,N
11.1.182.137,Y,Y,N
11.1.185.51,Y,Y,N
11.1.188.52,Y,Y,N
11.1.188.160,Y,Y,N
11.1.194.103,Y,Y,N
11.1.200.240,Y,Y,N
11.1.201.23,Y,Y,N
11.1.219.137,N,N,N
11.1.224.23,Y,N,N
11.1.224.111,Y,N,N
11.1.224.122,Y,Y,N
11.1.230.159,Y,Y,N
11.1.231.239,Y,Y,N
11.1.239.35,Y,Y,N
11.1.250.16,Y,Y,N
11.1.250.147,Y,Y,N
11.1.254.75,N,N,N
11.2.10.142,Y,N,N
11.2.12.83,N,N,N
11.2.12.153,Y,Y,N
11.2.14.183,N,N,N
11.2.14.243,Y,Y,N
11.2.22.201,Y,Y,N
11.2.23.227,Y,N,N
11.2.24.29,Y,Y,N
11.2.25.223,Y,Y,N
11.2.35.86,Y,Y,N
11.2.39.28,N,N,N
11.2.46.65,Y,Y,N
11.2.48.54,Y,Y,N
11.2.54.74,Y,N,N
11.2.59.129,Y,Y,N
11.2.60.39,Y,Y,N
11.2.62.131,Y,Y,N
11.2.69.135,Y,Y,N
11.2.70.9,Y,Y,N
11.2.70.51,Y,Y,N
11.2.73.14,Y,Y,N
11.2.73.41,Y,Y,N
11.2.88.184,Y,N,N
11.2.96.72,Y,Y,N
11.2.100.163,Y,N,N
11.2.106.137,Y,N,N
11.2.107.6,Y,Y,N
11.2.110.246,Y,Y,N
11.2.111.84,Y,Y,N
11.2.112.227,N,N,N
11.2.117.180,Y,Y,N
11.2.124.87,Y,N,N
11.2.127.91,Y,Y,N
11.2.129.81,Y,Y,N
11.2.130.197,Y,Y,N
11.2.136.48,Y,N,N
11.2.140.101,Y,Y,N
11.2.142.171,Y,Y,N
11.2.145.67,N,N,N
11.2.147.194,Y,N,N
11.2.150.244,Y,N,N
11.2.153.184,Y,N,N
11.2.154.132,Y,Y,N
11.2.155.40,N,N,N
11.2.155.202,N,N,N
11.2.156.117,Y,Y,N
11.2.159.193,Y,Y,N
11.2.161.161,Y,Y,N
11.2.165.63,N,N,N
11.2.170.89,Y,Y,N
11.2.171.40,Y,N,N
11.2.172.236,Y,Y,N
11.2.176.251,N,N,N
11.2.177.214,Y,N,N
11.2.178.173,N,N,N
11.2.183.25,Y,N,N
11.2.183.142,Y,Y,N
11.2.186.31,N,N,N
11.2.190.31,Y,Y,N
11.2.194.99,N,N,N
11.2.195.49,Y,Y,N
11.2.196.36,Y,N,N
11.2.196.51,Y,Y,N
11.2.201.246,Y,N,N
11.2.203.187,Y,Y,N
11.2.207.204,Y,Y,N
11.2.208.127,Y,N,N
11.2.209.169,Y,Y,N
11.2.212.97,Y,Y,N
11.2.217.200,N,N,N
11.2.222.64,Y,Y,N
11.2.224.154,Y,Y,N
11.2.229.33,N,N,N
11.2.237.128,N,N,N
11.2.240.198,Y,Y,N
11.2.249.37,Y,Y,N
11.2.250.115,N,N,N
11.2.251.202,Y,Y,N
12.1.2.250,Y,N,N
12.1.10.30,N,N,N
12.1.12.93,Y,Y,N
12.1.21.170,Y,Y,N
12.1.46.253,N,N,N
12.1.51.93,Y,Y,N
12.1.53.188,Y,N,N
12.1.54.59,Y,N,N
12.1.57.7,N,N,N
12.1.61.128,N,N,N
12.1.67.176,Y,Y,N
12.1.69.176,Y,Y,N
12.1.70.135,Y,N,N
12.1.70.212,Y,Y,N
12.1.73.214,Y,N,N
12.1.76.14,Y,N,N
12.1.78.114,N,N,N
12.1.78.201,Y,Y,N
12.1.78.202,Y,N,N
12.1.95.31,Y,Y,N
12.1.97.157,Y,Y,N
12.1.97.241,Y,Y,N
12.1.104.201,Y,Y,N
12.1.114.87,Y,N,N
12.1.116.124,Y,N,N
12.1.120.127,Y,Y,N
12.1.120.242,N,N,N
12.1.122.132,Y,Y,N
12.1.123.39,Y,Y,N
12.1.127.119,Y,N,N
12.1.134.183,N,N,N
12.1.135.86,Y,Y,N
12.1.136.125,N,N,N
12.1.138.250,Y,Y,N
12.1.141.153,Y,N,N
12.1.147.136,Y,N,N
12.1.154.129,Y,N,N
12.1.158.167,Y,N,N
12.1.158.201,Y,Y,N
12.1.159.33,Y,N,N
12.1.162.164,Y,N,N
12.1.172.240,Y,N,N
12.1.175.11,Y,Y,N
12.1.178.217,Y,Y,N
12.1.178.222,Y,N,N
12.1.182.234,Y,Y,N
12.1.184.72,Y,N,N
12.1.185.106,Y,N,N
12.1.194.13,Y,N,N
12.1.194.214,Y,Y,N
12.1.196.62,Y,Y,N
12.1.198.54,Y,Y,N
12.1.209.219,Y,N,N
12.1.210.169,Y,N,N
12.1.217.170,Y,Y,N
12.1.217.197,Y,Y,N
12.1.218.112,N,N,N
12.1.218.224,N,N,N
12.1.226.91,Y,Y,N
12.1.227.118,N,N,N
12.1.228.158,Y,N,N
12.1.231.133,Y,Y,N
12.1.237.28,Y,Y,N
12.1.239.142,Y,Y,N
12.1.240.231,Y,Y,N
12.1.254.107,Y,Y,N
12.2.1.68,Y,Y,N
12.2.5.184,Y,Y,N
12.2.13.125,Y,N,N
12.2.19.72,Y,N,N
12.2.20.81,Y,N,N
12.2.26.37,Y,N,N
12.2.29.9,Y,Y,N
12.2.33.36,Y,Y,N
12.2.36.105,Y,N,N
12.2.48.107,N,N,N
12.2.51.63,Y,N,N
12.2.52.217,Y,Y,N
12.2.66.95,Y,Y,N
12.2.69.62,Y,N,N
12.2.75.109,Y,Y,N
12.2.75.158,Y,Y,N
12.2.75.195,Y,Y,N
12.2.75.214,N,N,N
12.2.77.49,Y,Y,N
12.2.84.210,Y,Y,N
12.2.86.119,Y,Y,N
12.2.90.66,N,N,N
12.2.91.98,Y,N,N
12.2.93.122,Y,Y,N
12.2.97.47,Y,Y,N
12.2.112.232,Y,Y,N
12.2.118.249,Y,N,N
12.2.119.154,Y,N,N
12.2.126.207,Y,Y,N
12.2.136.249,Y,N,N
12.2.139.113,Y,Y,N
12.2.142.179,Y,Y,N
12.2.143.225,Y,N,N
12.2.146.6,Y,Y,N
12.2.147.160,N,N,N
12.2.148.205,Y,N,N
12.2.151.22,Y,Y,N
12.2.157.251,Y,Y,N
12.2.160.169,Y,N,N
12.2.167.105,Y,Y,N
12.2.171.45,Y,Y,N
12.2.173.22,Y,Y,N
12.2.176.41,N,N,N
12.2.176.190,Y,Y,N
12.2.179.178,Y,N,N
12.2.181.233,Y,Y,N
12.2.183.68,Y,N,N
12.2.194.70,Y,Y,N
12.2.194.234,Y,N,N
12.2.206.39,Y,Y,N
12.2.206.64,Y,Y,N
12.2.214.128,N,N,N
12.2.216.20,Y,N,N
12.2.225.22,Y,Y,N
12.2.228.46,N,N,N
12.2.235.71,N,N,N
12.2.236.150,Y,Y,N
12.2.240.32,Y,N,N
12.2.242.46,Y,Y,N
12.2.254.204,Y,Y,N
13.1.3.135,Y,Y,N
13.1.14.249,Y,N,N
13.1.15.21,Y,Y,N
13.1.15.146,Y,Y,N
13.1.17.145,Y,N,N
13.1.19.158,Y,Y,N
13.1.36.217,Y,Y,N
13.1.44.14,Y,N,N
13.1.45.80,Y,N,N
13.1.48.25,Y,N,N
13.1.51.93,Y,Y,N
13.1.55.62,N,N,N
13.1.55.253,Y,Y,N
13.1.59.119,Y,Y,N
13.1.59.201,Y,N,N
13.1.67.55,Y,Y,N
13.1.67.124,Y,Y,N
13.1.67.179,N,N,N
13.1.72.95,Y,Y,N
13.1.73.59,Y,N,N
13.1.76.230,N,N,N
13.1.76.237,Y,Y,N
13.1.78.2,N,N,N
13.1.81.64,Y,N,N
13.1.83.38,Y,Y,N
13.1.90.182,Y,Y,N
13.1.96.58,N,N,N
13.1.98.73,N,N,N
13.1.103.147,Y,Y,N
13.1.103.242,Y,Y,N
13.1.116.104,Y,N,N
13.1.116.139,Y,Y,N
13.1.120.158,Y,Y,N
13.1.121.224,Y,Y,N
13.1.124.6,Y,Y,N
13.1.124.27,Y,Y,N
13.1.124.163,Y,Y,N
13.1.127.201,Y,Y,N
13.1.128.240,Y,Y,N
13.1.134.89,Y,Y,N
13.1.138.45,Y,N,N
13.1.138.112,N,N,N
13.1.141.174,Y,Y,N
13.1.142.16,Y,Y,N
13.1.148.199,Y,Y,N
13.1.155.160,Y,Y,N
13.1.155.247,Y,Y,N
13.1.161.218,N,N,N
13.1.167.10,Y,Y,N
13.1.170.222,N,N,N
13.1.172.127,Y,Y,N
13.1.174.39,Y,Y,N
13.1.176.145,Y,Y,N
13.1.179.36,Y,N,N
13.1.179.93,Y,Y,N
13.1.189.220,Y,N,N
13.1.190.138,Y,Y,N
13.1.196.79,N,N,N
13.1.200.45,Y,Y,N
13.1.200.237,N,N,N
13.1.204.124,Y,N,N
13.1.205.254,Y,N,N
13.1.207.246,Y,Y,N
13.1.214.234,N,N,N
13.1.218.108,N,N,N
13.1.220.131,Y,Y,N
13.1.221.249,Y,Y,N
13.1.222.53,Y,Y,N
13.1.223.198,Y,N,N
13.1.224.144,Y,Y,N
13.1.230.230,Y,Y,N
13.1.232.49,Y,Y,N
13.1.246.81,Y,Y,N
13.1.254.145,Y,Y,N
13.2.5.45,N,N,N
13.2.6.246,N,N,N
13.2.10.3,Y,Y,N
13.2.14.237,Y,Y,N
13.2.17.162,Y,N,N
13.2.17.250,Y,Y,N
13.2.19.107,Y,N,N
13.2.22.97,Y,Y,N
13.2.35.67,Y,Y,N
13.2.36.144,Y,Y,N
13.2.43.238,Y,Y,N
13.2.52.189,N,N,N
13.2.53.48,N,N,N
13.2.59.133,Y,Y,N
13.2.65.41,Y,Y,N
13.2.65.124,N,N,N
13.2.67.70,Y,Y,N
13.2.69.141,Y,N,N
13.2.71.11,Y,Y,N
13.2.71.25,Y,N,N
13.2.71.42,Y,Y,N
13.2.72.58,Y,Y,N
13.2.72.130,Y,N,N
13.2.85.235,Y,Y,N
13.2.86.189,Y,Y,N
13.2.92.135,Y,Y,N
13.2.93.130,N,N,N
13.2.100.236,N,N,N
13.2.107.6,Y,Y,N
13.2.120.249,Y,N,N
13.2.125.75,N,N,N
13.2.127.35,Y,Y,N
13.2.128.146,Y,Y,N
13.2.131.208,Y,Y,N
13.2.131.224,N,N,N
13.2.133.224,N,N,N
13.2.138.244,Y,N,N
13.2.139.230,Y,Y,N
13.2.140.227,N,N,N
13.2.142.3,N,N,N
13.2.143.65,Y,Y,N
13.2.144.42,Y,Y,N
13.2.146.184,Y,N,N
13.2.151.184,Y,Y,N
13.2.165.207,Y,Y,N
13.2.168.96,Y,Y,N
13.2.175.46,Y,Y,N
13.2.176.43,Y,Y,N
13.2.180.71,Y,Y,N
13.2.180.208,Y,Y,N
13.2.181.206,Y,Y,N
13.2.186.229,Y,N,N
13.2.192.249,Y,Y,N
13.2.193.195,Y,Y,N
13.2.195.126,Y,Y,N
13.2.195.236,Y,N,N
13.2.196.221,Y,N,N
13.2.197.100,Y,Y,N
13.2.213.4,N,N,N
13.2.218.6,Y,Y,N
13.2.228.152,N,N,N
13.2.229.76,N,N,N
13.2.234.70,Y,N,N
13.2.238.220,Y,Y,N
14.1.4.20,Y,Y,N
14.1.9.43,N,N,N
14.1.11.52,Y,Y,N
14.1.11.177,Y,Y,N
14.1.18.56,Y,Y,N
14.1.19.205,N,N,N
14.1.20.21,Y,N,N
14.1.20.115,Y,N,N
14.1.23.217,Y,Y,N
14.1.24.230,Y,N,N
14.1.35.230,Y,Y,N
14.1.38.233,N,N,N
14.1.42.103,Y,Y,N
14.1.43.130,Y,Y,N
14.1.46.29,Y,Y,N
14.1.49.109,Y,Y,N
14.1.52.140,Y,N,N
14.1.63.105,Y,Y,N
14.1.68.173,Y,Y,N
14.1.69.77,N,N,N
14.1.73.153,Y,Y,N
14.1.74.215,Y,Y,N
14.1.79.3,Y,Y,N
14.1.91.156,Y,Y,N
14.1.92.73,Y,N,N
14.1.92.89,Y,N,N
14.1.94.39,Y,N,N
14.1.98.225,Y,Y,N
14.1.101.238,N,N,N
14.1.107.194,N,N,N
14.1.111.69,Y,Y,N
14.1.111.153,Y,Y,N
14.1.127.190,Y,Y,N
14.1.128.72,Y,N,N
14.1.130.93,Y,Y,N
14.1.142.138,Y,Y,N
14.1.142.254,N,N,N
14.1.147.103,Y,Y,N
14.1.149.102,N,N,N
14.1.150.170,Y,Y,N
14.1.152.182,Y,Y,N
14.1.156.2,Y,Y,N
14.1.164.110,Y,Y,N
14.1.173.107,N,N,N
14.1.174.203,Y,Y,N
14.1.175.236,N,N,N
14.1.178.250,Y,Y,N
14.1.183.90,Y,N,N
14.1.190.23,Y,Y,N
14.1.195.119,Y,Y,N
14.1.202.25,Y,Y,N
14.1.207.47,Y,Y,N
14.1.207.67,Y,Y,N
14.1.207.194,Y,N,N
14.1.219.129,Y,Y,N
14.1.227.82,Y,Y,N
14.1.227.124,Y,Y,N
14.1.228.160,N,N,N
14.1.236.33,N,N,N
14.1.236.79,Y,Y,N
14.1.241.211,Y,Y,N
14.1.246.120,Y,Y,N
14.1.248.28,Y,Y,N
14.1.251.214,Y,N,N
14.2.17.161,Y,N,N
14.2.23.123,Y,Y,N
14.2.28.163,Y,N,N
14.2.32.130,Y,N,N
14.2.44.111,Y,Y,N
14.2.48.168,Y,Y,N
14.2.54.196,Y,Y,N
14.2.57.38,Y,N,N
14.2.59.241,Y,Y,N
14.2.63.190,Y,Y,N
14.2.64.43,Y,N,N
14.2.64.89,N,N,N
14.2.68.63,Y,N,N
14.2.68.251,Y,N,N
14.2.75.19,N,N,N
